0,0.0,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center0_-5.jpg
0,0.0,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center1_0.jpg
0,-0.10646877437829971,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center2_5.jpg
1,-0.3198112547397613,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center3_-5.jpg
1,-0.3198060393333435,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center4_0.jpg
1,-0.3033903241157532,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center5_5.jpg
2,0.3201893866062165,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center6_-5.jpg
2,0.28737401962280273,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center7_0.jpg
2,0.3037896454334259,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center8_5.jpg
3,0.04121661186218261,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center9_-5.jpg
3,-0.024419181048870087,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center10_0.jpg
3,-0.15569578111171722,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center11_5.jpg
4,-0.319807380437851,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center12_-5.jpg
4,-0.3198020458221436,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center13_0.jpg
4,-0.31979647278785706,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center14_5.jpg
5,0.3037830293178559,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center15_-5.jpg
5,0.3037884831428527,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center16_0.jpg
5,0.28738376498222346,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center17_5.jpg
6,0.024816058576107025,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center18_-5.jpg
6,-0.057241126894950874,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center19_0.jpg
6,-0.10646390914916994,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center20_5.jpg
7,-0.3198038637638092,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center21_-5.jpg
7,-0.31980448961257935,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center22_0.jpg
7,-0.31979408860206604,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center23_5.jpg
8,0.3201946616172791,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center24_-5.jpg
8,0.30378809571266174,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center25_0.jpg
8,0.32020679116249084,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center26_5.jpg
9,0.05762742459774017,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center27_-5.jpg
9,-0.09005964547395706,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center28_0.jpg
9,-0.07363543659448624,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center29_5.jpg
10,-0.31981873512268066,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center30_-5.jpg
10,-0.31980666518211365,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center31_0.jpg
10,-0.3197841942310333,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center32_5.jpg
11,0.32015964388847346,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center33_-5.jpg
11,0.3201782703399658,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center34_0.jpg
11,0.303799569606781,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center35_5.jpg
12,0.12320912629365921,/home/koyama-yuya/ros_ws/nav_cloning_offline_for_study_ws/src/nav_cloning/data/img/20250506_00:14:39/center36_-5.jpg
